0.796,0.85,0.785714285714286,0.966080827067669,0.435321637426901,0.817857142857143,0.0328633534503099,0.104582503316759,0.0505076272276105,0.0227800723961069,0.0468322116133214,0.0388845863347133,0.82,0.76,0.84,0.78,0.78,100,16,0.001,0.1,5,C-_70
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.8,0.828571428571429,0.95624895572264,0.473333333333333,0.814285714285714,0.0260768096208106,0.0684653196881458,0.0310438209771555,0.0143408021003131,0.0434613493680176,0.0344904395376623,0.82,0.84,0.84,0.78,0.84,100,16,0.001,0.1,5,C-_100
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.816,0.825,0.814285714285714,0.961032125768968,0.46140056022409,0.819642857142857,0.0260768096208106,0.0684653196881458,0.0353152308909317,0.0138765256781194,0.0404630550638316,0.029806514187034,0.78,0.82,0.84,0.8,0.84,100,16,0.001,0.1,5,C-_140
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.788,0.875,0.771428571428571,0.97063492063492,0.427543859649123,0.823214285714286,0.0460434577328854,0.0883883476483184,0.0573409265656776,0.0203273785315329,0.0582973771257989,0.0450674255511117,0.72,0.82,0.84,0.78,0.78,100,16,0.001,0.1,5,C+40
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.816,0.8,0.819047619047619,0.95590263537632,0.46235294117647,0.80952380952381,0.0328633534503099,0.0684653196881458,0.0432521479156785,0.0138966099956429,0.0517178932713724,0.0311435260959172,0.78,0.84,0.84,0.78,0.84,100,16,0.001,0.1,5,C+70
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.804,0.85,0.795238095238095,0.966607204285223,0.4475,0.822619047619047,0.0357770876399966,0.104582503316759,0.0548136401581968,0.0228946065596444,0.0503115294937453,0.0374456333036944,0.8,0.84,0.84,0.78,0.76,100,16,0.001,0.1,5,C+100
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.82,0.825,0.819047619047619,0.961190855927698,0.468067226890756,0.82202380952381,0.0282842712474619,0.0684653196881458,0.0361089306859598,0.0140288814552838,0.0441276499264408,0.0324254552380116,0.78,0.84,0.84,0.8,0.84,100,16,0.001,0.1,5,C+140
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.812,0.775,0.819047619047619,0.95013299013299,0.451428571428571,0.797023809523809,0.0303315017762062,0.0559016994374947,0.0271470339309318,0.0128145738598458,0.0533074646437132,0.0395060559667741,0.8,0.82,0.86,0.78,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.768,0.8,0.761904761904762,0.9551833967194,0.397052508894614,0.780952380952381,0.0414728827066555,0.142521928137392,0.0733858809877259,0.0300527803664571,0.0417308802737887,0.0398520684315964,0.72,0.8,0.82,0.74,0.76,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.752,0.875,0.728571428571429,0.970035963382738,0.387019108529406,0.801785714285714,0.0438178046004133,0.0883883476483184,0.0685945728137521,0.019302533903149,0.0441149021245965,0.0123789490137413,0.7,0.76,0.82,0.74,0.74,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.808,0.85,0.8,0.965923900660743,0.451372549019608,0.825,0.0268328157299974,0.0559016994374947,0.0398409536444798,0.0104088991242551,0.0386329248634677,0.0168884059037037,0.82,0.78,0.84,0.78,0.82,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.78,0.825,0.771428571428571,0.959880433428821,0.410202429149798,0.798214285714286,0.0282842712474619,0.111803398874989,0.0464133064038522,0.0247241664248099,0.0343037084694713,0.0415815457061262,0.82,0.78,0.78,0.74,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.784,0.85,0.771428571428571,0.964697210579563,0.419660633484163,0.810714285714286,0.0384707681233427,0.0559016994374947,0.0521640530957301,0.0106053597091995,0.0427351962907217,0.022231963567837,0.72,0.8,0.82,0.8,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.796,0.85,0.785714285714286,0.965140374331551,0.433345004668534,0.817857142857143,0.0296647939483826,0.0559016994374947,0.0376461626210521,0.0116398585826523,0.0416082772519819,0.0276321294962742,0.76,0.8,0.84,0.78,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.796,0.825,0.79047619047619,0.961190855927698,0.433781512605042,0.807738095238095,0.0409878030638384,0.142521928137392,0.0568444589824444,0.0311193581739407,0.0637753675586287,0.0616653451779715,0.76,0.84,0.78,0.76,0.84,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.708,0.7,0.709523809523809,0.9252954114197,0.316279669762642,0.704761904761905,0.0363318042491699,0.0684653196881458,0.0353152308909317,0.0177102942512413,0.0419887578667739,0.0455950049726727,0.66,0.7,0.76,0.7,0.72,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.756,0.6,0.785714285714286,0.912247779138023,0.357240537240537,0.692857142857143,0.0477493455452533,0.104582503316759,0.0652050663696626,0.0193774564533036,0.0654390817310615,0.0440134197995223,0.7,0.72,0.82,0.76,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.812,0.55,0.861904761904762,0.909311997604681,0.443558663558664,0.705952380952381,0.0460434577328854,0.0684653196881458,0.0487950036474267,0.015059919263772,0.0951402408025321,0.0486040244267508,0.74,0.8,0.84,0.82,0.86,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.764,0.75,0.766666666666667,0.947341253153911,0.389523809523809,0.758333333333333,0.0477493455452533,0.233853586673371,0.0972991273414407,0.0442126933329605,0.0398662414627317,0.0724566392345173,0.7,0.82,0.74,0.8,0.76,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.78,0.475,0.838095238095238,0.90130288292121,0.285011312217195,0.656547619047619,0.0244948974278318,0.389310287559936,0.0865042958313569,0.0602826034235903,0.17338214849895,0.154398038367399,0.8,0.78,0.78,0.8,0.74,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.812,0.7,0.833333333333333,0.936554001554002,0.4524064171123,0.766666666666667,0.0414728827066554,0.111803398874989,0.0558382828550408,0.0210775084689588,0.0600682597599831,0.0491567210049109,0.74,0.82,0.84,0.84,0.82,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.836,0.6,0.880952380952381,0.922575916877976,0.492307692307692,0.74047619047619,0.00894427190999917,0.205395959064437,0.0445435403187374,0.0315543702992123,0.0172005229038445,0.0811086988660651,0.82,0.84,0.84,0.84,0.84,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.812,0.75,0.823809523809524,0.946589068825911,0.457575757575758,0.786904761904762,0.0521536192416212,0.153093108923949,0.0664963811608045,0.0314438190324835,0.0721886621186157,0.0714471701976481,0.84,0.82,0.72,0.84,0.84,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.772,0.875,0.752380952380952,0.971840824782001,0.40371381714261,0.813690476190476,0.0303315017762062,0.153093108923949,0.0548136401581969,0.0331389933203606,0.0294869032460717,0.057116499377446,0.78,0.8,0.72,0.78,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.725,0.842857142857143,0.943789325894589,0.488974358974359,0.783928571428571,0.0384707681233427,0.185404962177392,0.0643297908862204,0.0349503120720358,0.106763393027431,0.0728893291805462,0.84,0.82,0.88,0.8,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.808,0.7,0.828571428571429,0.936359694714958,0.448943278943279,0.764285714285714,0.0460434577328854,0.111803398874989,0.061629424312118,0.0220800173761994,0.0889324249098802,0.049372479412685,0.76,0.78,0.88,0.82,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.692,0.75,0.680952380952381,0.924598158263822,0.342467279309384,0.71547619047619,0.179220534537759,0.293150984988964,0.167176092205162,0.105371924272423,0.15902919381261,0.217817700697077,0.74,0.76,0.38,0.74,0.84,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.796,0.925,0.771428571428571,0.983759398496241,0.442623224728488,0.848214285714286,0.0384707681233427,0.111803398874989,0.0643297908862204,0.0238097876255006,0.045116742299633,0.0297619047619048,0.74,0.82,0.8,0.78,0.84,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.792,0.9,0.771428571428571,0.976608946608947,0.434229691876751,0.835714285714286,0.0389871773792358,0.0559016994374947,0.0548136401581969,0.013122231767701,0.0480252897308745,0.0163555138857549,0.74,0.82,0.78,0.78,0.84,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.828,0.75,0.842857142857143,0.948916716358577,0.488922841864018,0.796428571428571,0.0414728827066554,0.197642353760524,0.062087641954311,0.0385736793380174,0.0834084146315263,0.0837204020870874,0.86,0.76,0.86,0.84,0.82,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.748,0.975,0.704761904761905,0.994117647058824,0.391104465709729,0.839880952380952,0.0481663783151692,0.0559016994374947,0.0643297908862205,0.0131533410441164,0.0424869660569073,0.0234723144680123,0.72,0.8,0.68,0.78,0.76,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.752,0.925,0.719047619047619,0.982689075630252,0.390840961098398,0.82202380952381,0.0481663783151692,0.111803398874989,0.0722178613719195,0.0256515960170489,0.04145557179961,0.0361089306859598,0.8,0.78,0.7,0.7,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.832,0.575,0.880952380952381,0.917694863276259,0.491948051948052,0.72797619047619,0.0481663783151692,0.209165006633519,0.0652050663696626,0.0341677880909281,0.1393380006605,0.0930172612172264,0.82,0.86,0.9,0.78,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.812,0.775,0.819047619047619,0.952945979579016,0.471007342330872,0.797023809523809,0.0460434577328853,0.162980060130066,0.0817884001777032,0.0272610471446535,0.082162463548726,0.0470294601788767,0.86,0.76,0.86,0.8,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.748,0.9,0.719047619047619,0.976272522522523,0.385540015540016,0.80952380952381,0.0438178046004133,0.104582503316759,0.0702280057321554,0.0234230038294019,0.0447482161233908,0.0233398618174972,0.72,0.76,0.72,0.72,0.82,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.744,0.925,0.709523809523809,0.9830220713073,0.389005121499401,0.817261904761904,0.0572712842531054,0.111803398874989,0.088127407253913,0.0243383212000534,0.0636392947529333,0.0194707467069002,0.74,0.84,0.7,0.7,0.74,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.8,0.7,0.819047619047619,0.939555090050614,0.470357991681521,0.75952380952381,0.0469041575982343,0.243669858620224,0.0946409853064371,0.0413100843953565,0.158697191355836,0.0811905634687424,0.78,0.8,0.88,0.76,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.852,0.675,0.885714285714286,0.938630042875567,0.599924242424242,0.780357142857143,0.0414728827066555,0.227073776557312,0.0897211603876989,0.0360411167958253,0.165574156870341,0.0712858196551055,0.88,0.82,0.9,0.8,0.86,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.756,0.925,0.723809523809524,0.982045574986752,0.404586247086247,0.824404761904762,0.0726636084983398,0.0684653196881458,0.0961268058961255,0.0165440043245515,0.0847635502670322,0.0308577996329282,0.72,0.72,0.68,0.8,0.86,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.85,0.819047619047619,0.96656346749226,0.479166666666667,0.834523809523809,0.0357770876399966,0.0559016994374947,0.0464133064038522,0.0108137765923053,0.0642126458642602,0.0269176644157024,0.8,0.8,0.84,0.8,0.88,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.828,0.875,0.819047619047619,0.973861236802413,0.494919082465522,0.84702380952381,0.0414728827066554,0.125,0.0706304617818634,0.0253905788596457,0.075731476235516,0.0325753530774098,0.78,0.8,0.86,0.82,0.88,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.74,0.85,0.719047619047619,0.961387762001352,0.369722222222222,0.78452380952381,0.0489897948556636,0.0559016994374947,0.0516178175920924,0.0157888993705253,0.0536513953427329,0.0476004427941066,0.76,0.8,0.7,0.68,0.76,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.748,0.9,0.719047619047619,0.974263937549942,0.387780112044818,0.80952380952381,0.0729383301152419,0.104582503316759,0.0814411017927955,0.0284070570671489,0.0762994067678287,0.0711490064754876,0.66,0.8,0.68,0.82,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.82,0.85,0.814285714285714,0.967066234744253,0.467258672699849,0.832142857142857,0.0141421356237309,0.104582503316759,0.0310438209771555,0.0220801824397749,0.0223703508475822,0.0395172649486897,0.82,0.8,0.82,0.82,0.84,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.825,0.823809523809524,0.961829934771111,0.481368092691622,0.824404761904762,0.0357770876399966,0.0684653196881458,0.0548136401581969,0.0119852018002886,0.0616427607151836,0.0117172736220414,0.82,0.78,0.86,0.8,0.86,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.808,0.85,0.8,0.967035839977016,0.455638528138528,0.825,0.0363318042491699,0.104582503316759,0.0597614304667197,0.0221611582526921,0.0555558653549204,0.0295678195405233,0.8,0.82,0.86,0.8,0.76,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.816,0.875,0.804761904761905,0.971627045555064,0.465277777777778,0.839880952380952,0.0384707681233427,0.0883883476483184,0.0457985334801698,0.0187276621375138,0.0557807934111756,0.0458854836272841,0.76,0.82,0.86,0.8,0.84,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.828,0.825,0.828571428571429,0.962407682407682,0.481157274098451,0.826785714285714,0.0178885438199983,0.111803398874989,0.0353152308909317,0.0235793613349473,0.0361442146178224,0.0424250706695368,0.82,0.82,0.82,0.82,0.86,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.796,0.85,0.785714285714286,0.966461916461916,0.436565395388925,0.817857142857143,0.0384707681233427,0.104582503316759,0.060702613257057,0.0227712749947475,0.0458786120520021,0.0324254552380116,0.78,0.84,0.82,0.8,0.74,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.85,0.819047619047619,0.967344720285897,0.478886391386391,0.834523809523809,0.0328633534503099,0.104582503316759,0.0493724794126851,0.0222482817526634,0.0579033545428878,0.0404039095512981,0.86,0.8,0.86,0.8,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.875,0.814285714285714,0.97359133126935,0.485828173374613,0.844642857142857,0.0384707681233427,0.125,0.066068747264341,0.0257295845525203,0.0707102989921261,0.0357390786959002,0.78,0.8,0.84,0.82,0.88,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.82,0.875,0.80952380952381,0.97333492101294,0.474919082465522,0.842261904761905,0.0316227766016838,0.125,0.0583211843519804,0.0260281174999814,0.0498117517869692,0.0375283339670193,0.78,0.8,0.84,0.82,0.86,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.816,0.875,0.804761904761905,0.973065015479876,0.465828173374613,0.839880952380952,0.0260768096208106,0.125,0.0516178175920923,0.0263521875401445,0.0359354289286564,0.0399519623679758,0.78,0.8,0.84,0.82,0.84,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.788,0.85,0.776190476190476,0.965863678804855,0.422738095238095,0.813095238095238,0.0303315017762062,0.104582503316759,0.0493724794126851,0.0234875615250466,0.0333343962415568,0.0365356929510093,0.74,0.82,0.8,0.78,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.812,0.675,0.838095238095238,0.931904237786591,0.453321678321678,0.756547619047619,0.0414728827066554,0.111803398874989,0.0568444589824444,0.0191779136805971,0.0734671466324216,0.0479157423749955,0.86,0.82,0.84,0.78,0.76,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.812,0.85,0.804761904761905,0.966883308109714,0.464392766676048,0.827380952380952,0.0460434577328854,0.104582503316759,0.066068747264341,0.0213423880273987,0.0667290447841935,0.0389755977788952,0.74,0.8,0.84,0.82,0.86,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.828,0.875,0.819047619047619,0.973861236802413,0.494919082465522,0.84702380952381,0.0414728827066554,0.125,0.0706304617818634,0.0253905788596457,0.075731476235516,0.0325753530774098,0.78,0.8,0.86,0.82,0.88,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,swin transformer
0.792,0.75,0.8,0.943759398496241,0.42,0.775,0.0268328157299975,0,0.031943828249997,0.00201750494210506,0.0447213595499958,0.0159719141249985,0.78,0.84,0.78,0.78,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.82,0.85,0.814285714285714,0.967307785593015,0.481135190918473,0.832142857142857,0.0509901951359279,0.104582503316759,0.0722178613719195,0.0211133130114071,0.0829303582778867,0.0388390006375234,0.74,0.82,0.84,0.82,0.88,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.82,0.814285714285714,0.85,0.481135190918473,0.967307785593015,0.832142857142857,0.0509901951359279,0.0722178613719195,0.104582503316759,0.0829303582778867,0.0211133130114071,0.0388390006375234,0.74,0.82,0.84,0.82,0.88,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.784,0.766666666666667,0.875,0.41937675070028,0.97091418385536,0.820833333333333,0.0296647939483826,0.0457985334801699,0.0883883476483184,0.0334463084727669,0.0202177811450891,0.0314548275967032,0.74,0.82,0.8,0.78,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.812,0.80952380952381,0.825,0.47035681896363,0.962597224438295,0.817261904761905,0.0521536192416212,0.0807420236086341,0.142521928137392,0.0817350643351957,0.0271469290876318,0.0473672659103161,0.74,0.78,0.86,0.82,0.86,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.812,0.80952380952381,0.825,0.47035681896363,0.962597224438295,0.817261904761905,0.0521536192416212,0.0807420236086341,0.142521928137392,0.0817350643351957,0.0271469290876318,0.0473672659103161,0.74,0.78,0.86,0.82,0.86,100,16,0.001,0.1,5,
